product_id,product_name,product_url,current_price,original_price,discount_rate,rating,review_count,delivery_badge,is_rocket,crawled_at,product_name_english
3086961191,"나우푸드 다이제스트 얼티메이트 베지 캡슐, 120정",https://www.coupang.com/vp/products/179758?itemId=328212&vendorItemId=3086961191&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=192&rank=192,"30,170원","49,670원",39%,5,99,무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Digest Ultimate Veg Capsules, 120 Count"
3086402724,"나우푸드 UC-II 베지 캡슐, 60정",https://www.coupang.com/vp/products/5717377848?itemId=16906856467&vendorItemId=3086402724&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=193&rank=193,"24,720원","35,630원",30%,5,336,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods UC-II Veg Capsules, 60 Count"
88994203905,"나우푸드 C-1000 아연 이뮨 베지 캡슐, 90정",https://www.coupang.com/vp/products/8588726893?itemId=21946375509&vendorItemId=88994203905&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=194&rank=194,"14,440원","16,600원",13%,5,6,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods C-1000 Zinc Immune Veg Capsules, 90 Count"
3086634180,"나우푸드 B-1 100mg 타블렛, 100정",https://www.coupang.com/vp/products/28024?itemId=68076&vendorItemId=3086634180&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=195&rank=195,"9,170원","10,550원",13%,5,696,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods B-1 100mg Tablets, 100 Count"
3086591034,"나우푸드 트리-크롬 500mcg 베지 캡슐, 180정",https://www.coupang.com/vp/products/28174?itemId=68355&vendorItemId=3086591034&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=196&rank=196,"15,940원","18,330원",13%,4.5,560,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Tri-Chrom 500mcg Veg Capsules, 180 Count"
3279645415,"나우푸드 L-타이로신 750mg 베지 캡슐, 90정",https://www.coupang.com/vp/products/3250873?itemId=65374&vendorItemId=3279645415&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=197&rank=197,"15,740원","21,590원",27%,4.5,865,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods L-Tyrosine 750mg Veg Capsules, 90 Count"
3278753819,"나우푸드 시어 버터 퓨어, 198g",https://www.coupang.com/vp/products/8393705643?itemId=6746035827&vendorItemId=3278753819&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=198&rank=198,"12,970원","14,910원",13%,4.5,809,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Shea Butter Pure, 198g"
3104835462,"나우푸드 글루코핏 18% 코로솔릭 애시드 소프트젤, 60정",https://www.coupang.com/vp/products/6285637493?itemId=12926878423&vendorItemId=3104835462&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=199&rank=199,"13,780원","16,190원",14%,5,233,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods GlucoFit 18% Corosolic Acid Softgels, 60 Count"
3086364425,"나우푸드 바레리안 루트 500mg 베지캡슐 비건, 250정",https://www.coupang.com/vp/products/29309?itemId=70363&vendorItemId=3086364425&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=200&rank=200,"18,850원","21,670원",13%,4.5,434,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Valerian Root 500mg Veg Capsules, Vegan, 250 Count"
3088278037,"나우푸드 L-류신 파우더 글루텐 프리 비건, 255g",https://www.coupang.com/vp/products/7315920571?itemId=18752463056&vendorItemId=3088278037&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=201&rank=201,"33,480원","51,830원",35%,4.5,55,무료배송,TRUE,2025-09-03 11:55:05,"Now Foods L-Leucine Powder, Gluten-Free, Vegan, 255g"
3085560501,"나우푸드 실리마린 밀크 시슬 추출물 터메릭 포함 150mg 베지 캡슐, 60정",https://www.coupang.com/vp/products/8159267975?itemId=400759&vendorItemId=3085560501&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=202&rank=202,"9,250원","10,640원",13%,5,471,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Silymarin Milk Thistle Extract with Turmeric 150mg Veg Capsules, 60 Count"
3086594422,"Now Foods Cla 익스트림 소프트젤, 90개입, 90정",https://www.coupang.com/vp/products/28154?itemId=68311&vendorItemId=3086594422&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=203&rank=203,"20,700원","23,800원",13%,5,22,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods CLA Extreme Softgels, 90 Count"
3104835460,"나우푸드 루틴 450mg 베지 캡슐, 100정",https://www.coupang.com/vp/products/16117336?itemId=65810165&vendorItemId=3104835460&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=204&rank=204,"14,500원","16,670원",13%,4.5,195,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Rutin 450mg Veg Capsules, 100 Count"
3086390586,"나우푸드 마그네슘 & 포타슘 아스파르테이트 베지 캡슐, 120정",https://www.coupang.com/vp/products/29259?itemId=70285&vendorItemId=3086390586&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=205&rank=205,"17,150원","21,590원",20%,4.5,727,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Magnesium & Potassium Aspartate Veg Capsules, 120 Count"
3216128189,"나우푸드 호호바 오일 퓨어 모이스처라이징, 473ml",https://www.coupang.com/vp/products/8400126235?itemId=19191490331&vendorItemId=3216128189&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=206&rank=206,"27,990원","43,190원",35%,5,917,무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Jojoba Oil, Pure Moisturizing, 473ml"
3086584498,"나우푸드 나토키나아제 100mg 베지 캡슐, 120개입, 120정",https://www.coupang.com/vp/products/6716262162?itemId=68160&vendorItemId=3086584498&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=207&rank=207,"30,080원","33,430원",10%,4.5,90,무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Nattokinase 100mg Veg Capsules, 120 Count"
3280639163,"나우푸드 L-테아닌 100mg 츄어블 비건, 90정",https://www.coupang.com/vp/products/5536629?itemId=25084692&vendorItemId=3280639163&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=208&rank=208,"15,940원","25,910원",38%,5,311,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods L-Theanine 100mg Chewables, Vegan, 90 Count"
3272565186,"나우푸드 퓨어 에센셜 아로마오일, 30ml, Grapefruit",https://www.coupang.com/vp/products/8393706637?itemId=70799&vendorItemId=3272565186&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=209&rank=209,"10,480원","12,050원",13%,4.5,248,조건부 무료배송,TRUE,2025-09-03 11:55:05,"Now Foods Grapefruit Pure Essential Aroma Oil, 30ml"
70393847089,"나우푸드 엑스트라 스트렝스 폴리코사놀 프롬 슈가 케인 40mg 베지 캡슐, 90정",https://www.coupang.com/vp/products/1366688718?itemId=2398832762&vendorItemId=70393847089&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=210&rank=210,"23,720원","27,270원",13%,5,859,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Extra Strength Policosanol from Sugar Cane 40mg Veggie Capsules, 90 Count"
3087575853,"나우푸드 실리엄 허스크 파우더, 340g",https://www.coupang.com/vp/products/209249?itemId=882622&vendorItemId=3087575853&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=211&rank=211,"12,580원","14,470원",13%,4.5,356,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Psyllium Husk Powder, 340g"
4622065834,"나우푸드 메가 D-3 5000lU & MK-7 180mcg 베지 캡슐, 60정",https://www.coupang.com/vp/products/8290045905?itemId=618279074&vendorItemId=4622065834&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=212&rank=212,"17,420원","20,030원",13%,5,55,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Mega D-3 5000IU & MK-7 180mcg Veggie Capsules, 60 Count"
3085673614,"나우푸드 베지터블 글리세린, 473ml",https://www.coupang.com/vp/products/26604?itemId=65951&vendorItemId=3085673614&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=213&rank=213,"13,500원","15,520원",13%,4.5,1031,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Vegetable Glycerin, 473ml"
3113962231,"나우푸드 아스타잔틴 4mg 소프트젤, 90정",https://www.coupang.com/vp/products/17561666?itemId=70438746&vendorItemId=3113962231&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=214&rank=214,"21,670원","32,390원",33%,4.5,66,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Astaxanthin 4mg Softgels, 90 Count"
71679452761,"나우푸드 타마누 오일, 30ml",https://www.coupang.com/vp/products/2171582917?itemId=3694143168&vendorItemId=71679452761&q=나우푸드&searchId=e13b5d021919545&sourceType=search&itemsCount=36&searchRank=215&rank=215,"15,000원","17,250원",13%,4.5,1395,조건부 무료배송,TRUE,2025-09-03 11:55:05,"NOW Foods Tamanu Oil, 30ml"
3531233211,"나우푸드 크레아틴 모노하이드레이트 퓨어 파우더, 1kg",https://www.coupang.com/vp/products/8203753238?itemId=3013174854&vendorItemId=3531233211&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=216&rank=216,"41,540원","47,750원",13%,4.5,2048,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Creatine Monohydrate Pure Powder, 1kg"
92075675751,"나우푸드 MK-7 비타민 K-2 엑스트라 스트렝스 300mcg 베지 캡슐, 120정",https://www.coupang.com/vp/products/8221028134?itemId=25071594062&vendorItemId=92075675751&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=217&rank=217,"36,780원","42,280원",13%,5,16,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods MK-7 Vitamin K-2 Extra Strength 300mcg Veggie Capsules, 120 Count"
3086629562,"나우푸드 C-500 타블렛, 250정",https://www.coupang.com/vp/products/7647772192?itemId=68110&vendorItemId=3086629562&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=218&rank=218,"15,330원","17,630원",13%,5,32,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods C-500 Tablets, 250 Count"
3086603867,"나우푸드 그레이프 씨드 100mg 베지 캡슐, 100정",https://www.coupang.com/vp/products/6906935762?itemId=401335&vendorItemId=3086603867&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=219&rank=219,"15,940원","21,590원",26%,5,59,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Grape Seed 100mg Veggie Capsules, 100 Count"
3087575908,"나우푸드 이노시톨 파우더 비건, 454g",https://www.coupang.com/vp/products/8181328843?itemId=2278717784&vendorItemId=3087575908&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=220&rank=220,"38,730원","53,990원",28%,4.5,279,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Inositol Powder, Vegan, 454g"
88994201170,"나우푸드 맥스 포텐시 비타민 D-3 50000 IU 소프트젤, 50정",https://www.coupang.com/vp/products/7951160683?itemId=21946369534&vendorItemId=88994201170&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=221&rank=221,"14,000원","16,100원",13%,5,29,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Max Potency Vitamin D-3 50,000 IU Softgels, 50 Count"
3088248845,"나우푸드 마그테인 마그네슘 L-트리오네이트 베지 캡슐, 90정",https://www.coupang.com/vp/products/209285?itemId=400741&vendorItemId=3088248845&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=222&rank=222,"37,870원","43,540원",13%,4.5,960,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Magtein Magnesium L-Threonate Veg Capsules, 90 Count"
3085673577,"나우푸드 베지터블 글리세린, 118ml",https://www.coupang.com/vp/products/8393697248?itemId=18611030047&vendorItemId=3085673577&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=223&rank=223,"7,570원","8,710원",13%,4.5,712,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Vegetable Glycerin, 118ml"
3272570507,"나우푸드 퓨어 에센셜 아로마오일 라벤더, 59ml",https://www.coupang.com/vp/products/2687407?itemId=70763&vendorItemId=3272570507&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=224&rank=224,"20,010원","22,740원",12%,4.5,9778,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Pure Essential Oil, Lavender, 59ml"
3143415719,"나우푸드 칼-마그 캡슐, 120정",https://www.coupang.com/vp/products/7183608440?itemId=19740713416&vendorItemId=3143415719&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=225&rank=225,"15,580원","17,910원",13%,4.5,3625,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Cal-Mag Capsules, 120 Count"
3272561360,"나우푸드 퓨어 에센셜 아로마오일, 30ml, Geranium",https://www.coupang.com/vp/products/8395102004?itemId=70798&vendorItemId=3272561360&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=226&rank=226,"16,650원","19,140원",13%,4.5,211,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Pure Essential Oil, Geranium, 30ml"
88994203928,"나우푸드 C-1000 아연 이뮨 베지 캡슐, 180정",https://www.coupang.com/vp/products/8289156896?itemId=21946375513&vendorItemId=88994203928&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=227&rank=227,"20,810원","23,650원",12%,4.5,22,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods C-1000 Zinc Immune Veg Capsules, 180 Count"
3085664378,"나우푸드 마그네슘 시트레이트 소프트젤, 90정",https://www.coupang.com/vp/products/7913196729?itemId=2076411&vendorItemId=3085664378&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=228&rank=228,"11,040원","16,190원",31%,4,16,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Magnesium Citrate Softgels, 90 Count"
3191856002,"나우푸드 파낙스 진생 추출물 캡슐, 250정",https://www.coupang.com/vp/products/438522?itemId=1199630&vendorItemId=3191856002&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=229&rank=229,"28,410원","34,550원",17%,4.5,105,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Panax Ginseng Extract Capsules, 250 Count"
89967646346,"나우푸드 C-1000 베지 캡슐, 100정",https://www.coupang.com/vp/products/8293930490?itemId=22933293313&vendorItemId=89967646346&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=230&rank=230,"12,470원","14,340원",13%,5,5,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods C-1000 Veg Capsules, 100 Counts"
3191217891,"나우푸드 베타-시토스테롤 플렌트 스테롤 소프트젤, 90정",https://www.coupang.com/vp/products/8184349523?itemId=1199544&vendorItemId=3191217891&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=231&rank=231,"21,320원","26,990원",21%,5,111,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Beta-Sitosterol Plant Sterols Softgels, 90 Counts"
89048652179,"나우푸드 테스토잭 300 남성 지원 포뮬러 베지 캡슐, 60정",https://www.coupang.com/vp/products/2023792100?itemId=22001125118&vendorItemId=89048652179&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=232&rank=232,"25,960원","29,500원",12%,5,29,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods TestoJack 300 Male Support Formula Veg Capsules, 60 Counts"
3086436408,"나우푸드 베타인 HCI 648mg 베지 캡슐, 120정",https://www.coupang.com/vp/products/5573665?itemId=25240769&vendorItemId=3086436408&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=233&rank=233,"17,350원","21,590원",19%,4.5,583,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Betaine HCl 648mg Veg Capsules, 120 Counts"
3086395963,나우푸드 에센셜 방향아로마오일 업리프팅 블렌드,https://www.coupang.com/vp/products/5081643674?itemId=70597&vendorItemId=3086395963&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=234&rank=234,"11,960원","14,030원",14%,4.5,156,조건부 무료배송,TRUE,2025-09-03 11:55:26,NOW Foods Essential Oil Uplifting Blend
88994202743,"나우푸드 포스파티딜 세린 150mg 베지 캡슐, 60정",https://www.coupang.com/vp/products/8289177649?itemId=21946370404&vendorItemId=88994202743&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=235&rank=235,"28,830원","32,040원",10%,4.5,20,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Phosphatidyl Serine 150mg Veg Capsules, 60 Counts"
3088278049,"나우푸드 L-글루타민 파우더 비건, 454g",https://www.coupang.com/vp/products/8289045068?itemId=11037301773&vendorItemId=3088278049&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=236&rank=236,"25,320원","38,870원",34%,4.5,136,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods L-Glutamine Powder Vegan, 454g"
89967271086,"나우푸드 마그네슘 시트레이트 200mg 타블렛, 250정",https://www.coupang.com/vp/products/6716764228?itemId=22932913116&vendorItemId=89967271086&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=237&rank=237,"35,060원",,,5,68,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Magnesium Citrate 200mg Tablets, 250 Counts"
3086591288,"나우푸드 코랄 칼슘 1000mg 베지 캡슐, 250정",https://www.coupang.com/vp/products/29322?itemId=70379&vendorItemId=3086591288&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=238&rank=238,"28,380원","36,710원",22%,5,1073,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Coral Calcium 1000mg Veg Capsules, 250 Counts"
3086391630,"나우푸드 데어리 다이제스트 컴플리트 글루텐 프리 무설탕 베지 캡슐, NOW02956, 90정",https://www.coupang.com/vp/products/7259886321?itemId=70300&vendorItemId=3086391630&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=239&rank=239,"17,050원","21,590원",21%,5,20,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Dairy Digest Complete Gluten-Free Sugar-Free Veg Capsules, NOW02956, 90 Counts"
88994201297,"나우푸드 프로바이오틱-10 100 0억 베지 캡슐, 60정",https://www.coupang.com/vp/products/7951160559?itemId=21946368796&vendorItemId=88994201297&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=240&rank=240,"51,700원","59,430원",13%,5,107,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Probiotic-10 100 Billion Veg Capsules, 60 Capsules"
3086390689,"나우푸드 스피루리나 500mg 타블렛 글루텐 프리 비건, 100정",https://www.coupang.com/vp/products/8271960710?itemId=401320&vendorItemId=3086390689&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=241&rank=241,"8,680원","10,790원",19%,4.5,59,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Spirulina 500mg Tablets, Gluten-Free, Vegan, 100 Tablets"
3191021635,"나우푸드 유비퀴놀 100mg 소프트젤, 120정",https://www.coupang.com/vp/products/8365213457?itemId=12866404492&vendorItemId=3191021635&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=242&rank=242,"55,200원","63,450원",13%,5,1803,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Ubiquinol 100mg Softgels, 120 Softgels"
3180787928,"나우푸드 서티파이드 호호바 오일 퓨어 모이스처라이징 오일, 118ml",https://www.coupang.com/vp/products/8291076243?itemId=15914703226&vendorItemId=3180787928&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=243&rank=243,"14,240원","16,370원",13%,4.5,9278,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Certified Jojoba Oil, Pure Moisturizing Oil, 118ml"
3086627156,"나우푸드 L-카르노신 500mg 베지 캡슐 비건, 100정",https://www.coupang.com/vp/products/8290010360?itemId=10064297075&vendorItemId=3086627156&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=244&rank=244,"39,840원","58,310원",31%,5,161,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods L-Carnosine 500mg Veg Capsules, Vegan, 100 Capsules"
3086601452,"나우푸드 4x6 아시도필러스 유산균 베지 캡슐, 120정",https://www.coupang.com/vp/products/28014?itemId=68064&vendorItemId=3086601452&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=245&rank=245,"21,340원","24,540원",13%,4.5,43,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods 4x6 Acidophilus Probiotic Veg Capsules, 120 Capsules"
3086571538,"나우푸드 팝콘, 680g",https://www.coupang.com/vp/products/29235?itemId=70240&vendorItemId=3086571538&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=246&rank=246,"9,300원","10,700원",13%,4.5,144,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Popcorn, 680g"
3086380734,"나우푸드 당귀 520mg 베지 캡슐 비건, 100정",https://www.coupang.com/vp/products/29347?itemId=70418&vendorItemId=3086380734&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=247&rank=247,"11,340원","13,040원",13%,4.5,135,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Dong Quai 520mg Veg Capsules, Vegan, 100 Capsules"
3086587839,"나우푸드 단델리온 루트 500mg 베지 캡슐 비건, 100정",https://www.coupang.com/vp/products/29318?itemId=70372&vendorItemId=3086587839&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=248&rank=248,"10,990원","12,640원",13%,5,66,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Dandelion Root 500mg Veg Capsules, Vegan, 100 Capsules"
3224013111,"나우푸드 A 10000IU & D 400IU 소프트젤 글루텐 프리, 100정",https://www.coupang.com/vp/products/680364?itemId=2448371&vendorItemId=3224013111&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=249&rank=249,"8,310원","9,560원",13%,5,470,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Vitamin A 10,000 IU & Vitamin D 400 IU Softgels, Gluten-Free, 100 Softgels"
92075675765,"나우푸드 프리바이오틱 이눌린 파이버 베지 캡슐, 180정",https://www.coupang.com/vp/products/8639624863?itemId=25071594072&vendorItemId=92075675765&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=250&rank=250,"22,150원","25,180원",12%,5,11,조건부 무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Prebiotic Inulin Fiber Veggie Capsules, 180 Capsules"
3531348859,"나우푸드 미분화 크레아틴 모노하이드레이트 퓨어 파우더 비건, 500g",https://www.coupang.com/vp/products/8289046767?itemId=11333281904&vendorItemId=3531348859&q=나우푸드&searchId=a59b0cc372070&sourceType=search&itemsCount=36&searchRank=251&rank=251,"26,560원","30,540원",13%,5,1104,무료배송,TRUE,2025-09-03 11:55:26,"NOW Foods Micronized Creatine Monohydrate Pure Powder, Vegan, 500g"
3191143674,"나우푸드 베타-시토스테롤 플렌트 스테롤 소프트젤, 180정",https://www.coupang.com/vp/products/438458?itemId=1199543&vendorItemId=3191143674&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=252&rank=252,"29,110원","51,830원",43%,4.5,441,무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Beta-Sitosterol Plant Sterols Softgels, 180 Softgels"
3086379909,"나우푸드 브레인 엘리베이트 베지 캡슐 비건, 60정, 60정",https://www.coupang.com/vp/products/8255944797?itemId=8688919042&vendorItemId=3086379909&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=253&rank=253,"17,910원","23,750원",24%,4.5,66,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Brain Elevate Veggie Capsules, Vegan, 60 Capsules"
3272621520,"나우푸드 퓨어 에센셜 아로마오일, 30ml, Camphor",https://www.coupang.com/vp/products/8400193536?itemId=70778&vendorItemId=3272621520&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=254&rank=254,"7,750원","8,910원",13%,4.5,85,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Pure Essential Oil, Camphor, 30ml"
4502361775,"나우푸드 아슈와간다 450mg 베지 캡슐 비건, 90정",https://www.coupang.com/vp/products/8289096823?itemId=6548033125&vendorItemId=4502361775&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=255&rank=255,"13,700원","15,570원",12%,5,179,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Ashwagandha 450mg Veggie Capsules, Vegan, 90 Capsules"
3085769922,"나우푸드 레드 클로버 375mg 캡슐, 100정",https://www.coupang.com/vp/products/7372530595?itemId=19021527962&vendorItemId=3085769922&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=256&rank=256,"10,300원","11,840원",13%,4.5,149,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Red Clover 375mg Capsules, 100 Capsules"
88994202199,"나우푸드 D-마노스 유리너리 서포트 500mg 베지 캡슐, 60정",https://www.coupang.com/vp/products/7951160858?itemId=21946370768&vendorItemId=88994202199&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=257&rank=257,"13,640원","15,680원",13%,5,23,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods D-Mannose Urinary Support 500mg Veggie Capsules, 60 Capsules"
3272571340,"나우푸드 퓨어 에센셜 아로마오일, 30ml",https://www.coupang.com/vp/products/7485894405?itemId=70836&vendorItemId=3272571340&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=258&rank=258,"7,980원",,,4.5,416,조건부 무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods Pure Essential Oil, 30ml"
3204697025,"나우푸드 베터 스테비아 추출 파우더 제로-칼로리 스위트너 비건 글루텐 프리, 113g",https://www.coupang.com/vp/products/478515?itemId=329607&vendorItemId=3204697025&q=나우푸드&searchId=785154983936235&sourceType=search&itemsCount=36&searchRank=259&rank=259,"27,040원","32,390원",16%,5,28,무료배송,TRUE,2025-09-03 11:55:49,"NOW Foods BetterStevia Extract Powder, Zero-Calorie Sweetener, Vegan, Gluten-Free, 113g"
